month,cf_hist,wind_mwh_hist,wind_mwh_low,cf_low,wind_mwh_base,cf_base,wind_mwh_high,cf_high
2026-09-01,,,5974607.4885946335,0.8592582369012907,6079030.8134803735,0.8572413748189331,6237117.332225739,0.8542617368285655
2026-10-01,,,10060336.32471937,0.8108437221831425,10244618.665359516,0.8088482236576238,10523889.963258559,0.8059005645923316
2026-11-01,,,10375679.56313895,0.828251579887865,10574459.544784559,0.826119001294311,10876010.372046163,0.8229692995780001
2026-12-01,,,11788004.199059997,0.7441170188677465,12023758.447539996,0.7421164148082282,12381766.44616,0.7391620503393418
2027-01-01,,,13168574.781997515,0.8051499597737084,13443026.881088354,0.8028936777033087,13860227.661391139,0.7995622157076347
2027-02-01,,,13757648.776843095,0.8348270672077652,14055970.67508801,0.8323926685443391,14509921.774121422,0.8287987211342658
2027-03-01,,,9902506.82038767,0.8160031900945485,10125584.593737328,0.813530882402419,10465386.375073629,0.8098814856312622
2027-04-01,,,8576069.54200264,0.8425622184517824,8776504.539644536,0.8399136329057572,9082129.167240558,0.836004583899231
2027-05-01,,,6975983.848654561,0.858979312182233,7144915.319085329,0.8561814540670567,7402767.509735739,0.8520526778462385
2027-06-01,,,4723168.91281996,0.8785105766984712,4841538.9332962455,0.8755492266506828,5022400.998846453,0.8711798050374514
2027-07-01,,,6002545.837235065,0.8513458378202918,6158057.901757083,0.8483792811315463,6395914.59706496,0.8440027965105219
2027-08-01,,,5240676.962472217,0.8728577891566051,5380888.650755433,0.869717063381894,5595563.453173293,0.8650842871608452
2027-09-01,,,6004480.5260376055,0.8586640379614583,6170216.275682578,0.8554767990627234,6424230.852192512,0.8507760781091576
2027-10-01,,,10110638.006342966,0.8102843137570893,10398287.945339905,0.8071845770456438,10839606.662156317,0.8026135561005525
2027-11-01,,,10427557.960954644,0.8276805425945527,10733076.437956328,0.8244202141735054,11202290.68320755,0.8196130571846552
2027-12-01,,,11846944.220055297,0.7436040854692202,12204114.824253095,0.7405904638316432,12753219.4395448,0.7361476897218651
2028-01-01,,,13234417.655907499,0.8045949852482717,13644672.284304678,0.8012427856797019,14276034.491232876,0.7963015687026807
2028-02-01,,,13826437.020727308,0.8342516456662152,14266810.235214328,0.8306811302292898,14945219.427345064,0.8254188553899853
2028-03-01,,,9952019.354489608,0.8154407457545062,10277468.362643387,0.8118581295370708,10779347.966325838,0.8065787674116687
2028-04-01,,,8618949.889712652,0.841981468564351,8908152.107739203,0.8381866335052264,9354593.042257775,0.8325953357185459
2028-05-01,,,7010863.767897832,0.8583872467523311,7252089.048871608,0.854421005583623,7624850.535027811,0.848577985337047
2028-06-01,,,4746784.75738406,0.8779050490886193,4914162.017295688,0.8737489549343262,5173073.028811846,0.8676271116781111
2028-07-01,,,6032558.566421239,0.8507590339624741,6250428.770283437,0.8466348752622951,6587792.034976908,0.8405609316987592
2028-08-01,,,5266880.347284579,0.8722561578440794,5461601.980516765,0.8679287835646984,5763430.356768491,0.8615564515004304
2028-09-01,,,6034502.928667793,0.8580721899222994,6262769.519817815,0.8537177995477595,6616957.777758287,0.8473065916894749
2028-10-01,,,10161191.196374679,0.8097258122236144,10554262.264520004,0.8055248741983562,11164794.862021007,0.7993404776672501
2028-11-01,,,10479695.750759415,0.8271100504298508,10894072.58452567,0.8227250720515551,11538359.403703775,0.8162706543549908
2028-12-01,,,11906178.941155571,0.7430915443587958,12387176.546616893,0.7390676893184154,13135816.022731146,0.7331456607771257
2029-01-01,,,13300589.744187037,0.8040404051763852,13849342.368569247,0.7995953001225402,14704315.525969861,0.7930542307141804
2029-02-01,,,13895569.205830945,0.8336766242627695,14480812.38874254,0.8289731146451039,15393576.010165416,0.8220527763680673
2029-03-01,,,10001779.451262055,0.8148786900672492,10431630.388083037,0.8101888171054592,11102728.405315615,0.8032895187462434
2029-04-01,,,8662044.639161216,0.8414011192557894,9041774.389355289,0.836463185384902,9635230.833525507,0.8291999908278794
2029-05-01,,,7045918.08673732,0.8577955894965248,7360870.384604681,0.8526641769524143,7853596.0510786455,0.845117462795974
2029-06-01,,,4770518.681170979,0.8772999388727262,4987874.447555123,0.8719523848939292,5328265.219676202,0.8640889063168025
2029-07-01,,,6062721.359253344,0.8501726345753781,6344185.201837688,0.8448940561820982,6785425.796026216,0.8371331029057067
2029-08-01,,,5293214.749021,0.8716549412175943,5543526.010224516,0.8661441807437796,5936333.267471545,0.8580430024452566
2029-09-01,,,6064675.443311132,0.8574807498244952,6356711.062615082,0.8519624168225963,6815466.511091036,0.8438512539239348
2029-10-01,,,10211997.152356552,0.8091676956464771,10712576.198487803,0.8038685839703603,11499738.707881637,0.7960807469309402
2029-11-01,,,10532094.229513213,0.826539951486118,11057483.673293553,0.8210334154177087,11884510.18581489,0.8129418819288599
2029-12-01,,,11965709.835861348,0.74257935652561,12572984.194816144,0.7375480458774061,13529890.50341308,0.7301558741825546
2030-01-01,,,13367092.69290797,0.8034862073577619,14057082.504097786,0.7979512020637907,15145444.991748959,0.7898201354523412
2030-02-01,,,13965047.051860096,0.833101999202102,14698024.574573679,0.8272686110189132,15855383.29047038,0.8187004243017532
2030-03-01,,,10051788.348518364,0.814317021785941,10588104.843904283,0.8085229370518624,11435810.257475084,0.8000136837202797
2030-04-01,,,8705354.86235702,0.8408211699623502,9177401.005195618,0.8347432809543778,9924287.758531272,0.8258184922397707
2030-05-01,,,7081147.677171006,0.8572043400500257,7471283.440373751,0.8509109606467676,8089203.932611005,0.8416710523535702
2030-06-01,,,4794371.2745768335,0.8766952457388096,5062692.56426845,0.8701595088938993,5488113.176266489,0.8605651298466735
2030-07-01,,,6093034.966049612,0.8495866393735183,6439347.979865254,0.8431568165092219,6988988.569907002,0.83371925288539
2030-08-01,,,5319680.822766105,0.871054138989367,5626678.900377883,0.8643632473566772,6114423.265495692,0.8545438813244176
2030-09-01,,,6094998.820527687,0.8568897173863181,6452061.7285543075,0.8502106434499773,7019930.506423767,0.8404100071134173
2030-10-01,,,10263057.138118334,0.8086099637601931,10873264.84146512,0.8022156993446087,11844730.869118087,0.7928343094592274
2030-11-01,,,10584754.700660778,0.825970245492278,11223345.928392954,0.819345237105192,12241045.491389336,0.8096266843210882
2030-12-01,,,12025538.385040654,0.7420675217261502,12761578.957738385,0.7360315270706096,13935787.218515472,0.7271782800135259
2031-01-01,,,13433928.15637251,0.8029323915289246,14267938.74165925,0.7963104845382003,15599808.341501426,0.7865992289129847
2031-02-01,,,14034872.287119396,0.8325277702110265,14918494.943192283,0.8255676121295594,16331044.789184494,0.8153617432121694
2031-03-01,,,10102047.290260956,0.8137557406435558,10746926.416562846,0.8068604823187515,11778884.565199336,0.7967512076326151
2031-04-01,,,8748881.636668803,0.8402416204083165,9315062.020273551,0.8330269129272503,10222016.391287211,0.8224507834886473
2031-05-01,,,7116553.41555686,0.8566134981317443,7583352.691979356,0.8491613492391543,8331880.050589337,0.8382386964603389
2031-06-01,,,4818343.130949717,0.8760909693993897,5138632.9527324755,0.8683703193386879,5652756.571554483,0.85705572342634
2031-07-01,,,6123500.140879858,0.8490010480783035,6535938.199563231,0.8414231488838217,7198658.227004213,0.8303193246320187
2031-08-01,,,5346279.226879935,0.8704537508737664,5711079.083883551,0.8625859758584377,6297855.963460564,0.851059029708235
2031-09-01,,,6125473.814630324,0.8562990923267831,6548842.654482621,0.8484624720084862,7230528.421616481,0.836982793794651
2031-10-01,,,10314372.423808923,0.8080526162996082,11036363.814087093,0.8005662133186292,12200072.795191629,0.7896011110418423
2031-11-01,,,10637678.47416408,0.8254009321774841,11391696.117318848,0.8176605299620106,12608276.856131017,0.8063250061732227
2031-12-01,,,12085666.076965857,0.7415560397170822,12953002.64210446,0.7345181264732698,14353860.835070938,0.7242128285490202
2032-01-01,,,13501097.797154369,0.8023789574265805,14481957.822784137,0.7946731405948446,16067802.59174647,0.7833914573121663
2032-02-01,,,14105046.648554994,0.8319539370165457,15142272.367340164,0.8238701107707332,16820976.132860027,0.8120366773487253
2032-03-01,,,10152557.52671226,0.813194846373251,10908130.312811287,0.8052014458631108,12132251.102155317,0.7935020360051604
2032-04-01,,,8792626.044852147,0.8396624703181607,9454787.950577654,0.831314074032099,10528676.883025827,0.8190968083392035
2032-05-01,,,7152136.182634645,0.8560230634607856,7697102.982359046,0.8474153353173173,8581836.452107018,0.8348203378014722
2032-06-01,,,4842434.8466044655,0.8754871095671838,5215712.4470234625,0.8665848086483648,5822339.2687011175,0.8535606284543742
2032-07-01,,,6154117.641584257,0.8484158604113348,6633977.272556679,0.8396930459611868,7414617.973814339,0.8269332613722746
2032-08-01,,,5373010.623014334,0.8698537765853588,5796745.270141803,0.860812358719622,6486791.64236438,0.8475883894053061
2032-09-01,,,6156101.183703475,0.8557088743650968,6647075.294299861,0.8467178950919665,7447444.274264975,0.8335695567387003
2032-10-01,,,10365944.285927966,0.8074956529997506,11201909.271298401,0.7989201189043467,12566074.979047377,0.7863810976895858
2032-11-01,,,10690866.866534898,0.8248320112710753,11562571.55907863,0.8159792868508753,12986525.161814947,0.8030367923525628
2032-12-01,,,12146094.407350685,0.7410449102552389,13147297.681736026,0.7330078376738405,14784476.660123067,0.7212594702707794
2033-01-01,,,13568603.28614014,0.8018259047876185,14699187.190125898,0.7930391632970883,16549836.669498866,0.7801967670852735
2033-02-01,,,14175571.881797764,0.8313804993458498,15369406.452850264,0.8221760997509426,17325605.41684583,0.8087251711881847
2033-03-01,,,10203320.31434582,0.8126343387083697,11071752.267503455,0.8035458206564055,12496218.635219976,0.7902661145819905
2033-04-01,,,8836589.175076408,0.8390837194165464,9596609.76983632,0.8296047570124536,10844537.189516604,0.8157565107854641
2033-05-01,,,7187896.863547817,0.8554330357564479,7812559.52709443,0.8456729114842396,8839291.545670226,0.8314159192958938
2033-06-01,,,4866647.020837488,0.8748836659551077,5293948.133728814,0.8648029692585852,5997009.446762151,0.8500797865683272
2033-07-01,,,6184888.229792177,0.8478310760944049,6733486.931645028,0.8379665004117082,7637056.51302877,0.8235610065643622
2033-08-01,,,5399875.676129405,0.8692542158389073,5883696.449193929,0.8590423884262725,6681395.391635312,0.8441319024615356
2033-09-01,,,6186881.6896219915,0.8551190632206611,6746781.423714358,0.84497690530949,7670867.602492924,0.830170238950011
2033-10-01,,,10417774.007357607,0.8069390735958308,11369937.910367874,0.7972774091280567,12943057.228418801,0.7831742156334273
2033-11-01,,,10744321.200867571,0.8242634825025775,11736010.132464807,0.8143015006491727,13376120.916669395,0.7997619879512408
2033-12-01,,,12206824.879387435,0.7405341330976217,13344507.146962065,0.7315006542739587,15228010.959926758,0.7183181558624839
2034-01-01,,,13636446.302570838,0.8012732333491085,14919674.997977784,0.7914085457225608,17046331.769583832,0.7770151048861319
2034-02-01,,,14246449.741206754,0.8308074569263182,15599947.549643017,0.8204855718934827,17845373.5793512,0.8054271694337342
2034-03-01,,,10254336.915917547,0.8120742173824373,11237828.551516006,0.8018935996845519,12871105.194276575,0.7870433893284347
2034-04-01,,,8880772.120951787,0.8385053674283266,9740558.916383862,0.8278989546267658,11169873.3052021,0.8124298350498464
2034-05-01,,,7223836.3478655545,0.8548434147382226,7929747.920000847,0.8439340703581155,9104470.292040335,0.8280253840953047
2034-06-01,,,4890980.255941674,0.8742806382762747,5373357.355734745,0.8630247936205575,6176919.730165016,0.8466131396437531
2034-07-01,,,6215812.670941138,0.8472466948494978,6834489.235619703,0.8362435049208474,7866168.208419633,0.8202025038970644
2034-08-01,,,5426875.054510051,0.8686550683493713,5971951.895931838,0.8572760574798807,6881837.253384371,0.8406895111591659
2034-09-01,,,6217816.098070102,0.8545296586130706,6847983.145070072,0.8432394952853253,7900993.630567713,0.8267847836654584
2034-10-01,,,10469862.877394393,0.8063828778232435,11540486.979023391,0.7956380770303919,13331348.945271365,0.779980411323609
2034-11-01,,,10798042.80687191,0.8236953456017044,11912050.28445178,0.8126271642489349,13777404.544169478,0.7965005382853044
2034-12-01,,,12267859.003784373,0.7400237080013994,13544674.754166495,0.7299965698884179,15684851.288724562,0.7153888362089266
2035-01-01,,,13704628.53408369,0.8007209428483025,15143470.12294745,0.7897812809631244,17557721.722671345,0.7738464175861138
2035-02-01,,,14317681.989912786,0.830234809485518,15833946.762887662,0.8187985200364047,18380734.786731742,0.8021426170140633
2035-03-01,,,10305608.600497134,0.8115144821291641,11406395.979788747,0.8002447759478898,13257238.350104874,0.7838338064301797
2035-04-01,,,8925175.981556546,0.8379274140785434,9886667.30012962,0.8261966596483755,11504969.504358165,0.809116725582231
2035-05-01,,,7259955.529604882,0.8542542001257947,8048694.138800859,0.842198804572316,9377604.400801545,0.8246486755832353
2035-06-01,,,4915435.157221382,0.8736780262439964,5453957.716070767,0.8612502742010122,6362227.322069967,0.8431606297932387
2035-07-01,,,6246891.734295842,0.8466627163987902,6937006.574153998,0.8345240521891067,8102153.254672223,0.8168576972888034
2035-08-01,,,5454009.429782601,0.868056333831907,6061531.174370815,0.8555133583973582,7088292.370985903,0.8372611580158135
2035-09-01,,,6248905.178560451,0.853940660262113,6950702.892246123,0.8415056576589068,8138023.439484744,0.8234131343533991
2035-10-01,,,10522212.191781363,0.8058270654175639,11713594.283708742,0.7940021156662961,13731289.413629506,0.7767996314287491
2035-11-01,,,10852033.020906268,0.8231276002983546,12090731.038718555,0.8109562705568076,14190726.680494564,0.7932523888938039
2035-12-01,,,12329198.298803294,0.7395136347239082,13747844.87547899,0.7284955781451399,16155396.8273863,0.7124714623951931
2036-01-01,,,13773151.67675411,0.8001690330226326,15370622.17479166,0.7881573621248449,18084453.374351487,0.7706906522732516
2036-02-01,,,14389270.399862347,0.829662556751203,16071455.964330977,0.8171149370324866,18932156.830333695,0.798871459082445
2036-03-01,,,10357136.643499617,0.8109551326824428,11577491.919485576,0.7985993424611507,13654955.500608021,0.7806373122923674
2036-04-01,,,8969801.861464329,0.8373498590924294,10034967.309631564,0.8244978648654827,11850118.589488909,0.8058171270590334
2036-05-01,,,7296255.307252906,0.8536653916390426,8169424.55088287,0.8404671067753593,9658932.532825591,0.8212857373740995
2036-06-01,,,4940012.333007488,0.8730758295717818,5535767.081811828,0.8594794034821687,6553094.141732066,0.8397221993654383
2036-07-01,,,6278126.192967321,0.8460791404646494,7041061.672766307,0.8328081349319968,8345217.85231239,0.8135265308867031
2036-08-01,,,5481279.476931513,0.8674580120018663,6152454.141986377,0.8537542837110009,7300941.14211548,0.8338467857835105
2036-09-01,,,6280149.704453253,0.8533520678877694,7054963.435629814,0.8397753850848033,8382164.142669286,0.8200552347127273
2036-10-01,,,10574823.25274027,0.8052716361145503,11889298.197964372,0.7923695181049916,14143228.096038392,0.7736318228349538
2036-11-01,,,10906293.186010798,0.8225602463226129,12272092.004299333,0.8092888124940235,14616448.480909402,0.790017485537884
2036-12-01,,,12390844.290297309,0.739003913022651,13954062.548611175,0.7269976726851494,16640058.732207887,0.7095659857058465
2037-01-01,,,13842017.43513788,0.7996175036097126,15601181.507413534,0.7865367823279646,18626986.975582033,0.7675477562513539
2037-02-01,,,14461216.751861656,0.8290906984513159,16312527.80379594,0.8154348157492012,19500121.535243705,0.795613641015816
2037-03-01,,,10408922.326717114,0.81039616877635,11751154.298277859,0.7969572922534294,14064604.165626261,0.7774538535387004
2037-04-01,,,9014650.870771648,0.8367727021954056,10185491.819276035,0.8228025630811164,12205622.147173576,0.8025309843822789
2037-05-01,,,7332736.583789169,0.8530769889980377,8291965.919146113,0.8387389696308805,9948700.508810358,0.817936513312252
2037-06-01,,,4964712.394672525,0.8724740479733367,5618803.588039004,0.857712173961705,6749686.965984029,0.8362977909441083
2037-07-01,,,6309516.823932158,0.8454959667696345,7146677.597857802,0.8310957458800063,8595574.387881761,0.8102089490656571
2037-08-01,,,5508685.874316171,0.8668601025747984,6244740.954116172,0.8519988259684608,7519969.376378945,0.8304463374477471
2037-09-01,,,6311550.452975518,0.8527638812102141,7160787.88716426,0.8380486702326869,8633629.066949366,0.8167110286719341
2037-10-01,,,10627697.36900397,0.804716589650143,12067637.670933835,0.7907402774299536,14567524.938919544,0.7704769326449283
2037-11-01,,,10960824.65194085,0.8219932834047505,12456173.38436382,0.8076247829963697,15054941.935336683,0.7867957741998745
2037-12-01,,,12452798.511748794,0.7384945426552981,14163373.486840341,0.7255028471625455,17139260.494174127,0.7066723576241111
2038-01-01,,,13911227.522313565,0.7990663543473367,15835199.230024736,0.7849195347068708,19185796.584849495,0.7644176770391262
2038-02-01,,,14533522.835620964,0.828519234313986,16557215.720852874,0.813758149068688,20085125.181301016,0.7923691084138693
2038-03-01,,,10460966.938350698,0.8098375901451457,11927421.612752026,0.7953186183681527,14486542.290595049,0.774283377010552
2038-04-01,,,9059724.125125507,0.8361959431130827,10338274.196565175,0.8211107471131022,12571790.811588787,0.7992582426786853
2038-05-01,,,7369400.266708115,0.8524889919230445,8416345.407933304,0.837014385817598,10247161.52407467,0.8146009474710533
2038-06-01,,,4989535.956645887,0.8718726811625657,5703085.641859589,0.8559485781527244,6952177.574963549,0.8328873473471513
2038-07-01,,,6341064.408051818,0.8449131950364955,7253877.761825668,0.8293868777785716,8853441.619518213,0.806904896427399
2038-08-01,,,5536229.30368775,0.8662626052664474,6338412.068427914,0.850246977732713,7745568.457670312,0.8270597562265198
2038-09-01,,,6343108.205240396,0.8521760999498139,7268199.705471723,0.8363255057873025,8892637.938957848,0.8133804603881725
2038-10-01,,,10680835.855848989,0.8041619257604643,12248652.235997843,0.7891143867388766,15004550.68708713,0.7673349081770942
2038-11-01,,,11015628.775200553,0.8214267112752245,12643015.985129276,0.8059641750141573,15506590.193396783,0.7835872010823927
2038-12-01,,,12515062.504307535,0.7379855233796875,14375824.089142943,0.7240110952444753,17653438.308999352,0.7037905298310654
2039-01-01,,,13980783.659925131,0.79851558497348,16072727.218475105,0.7833056124100682,19761370.48239498,0.7613003623692933
2039-02-01,,,14606190.449799066,0.8279481640675307,16805573.956665665,0.8120849298877216,20687678.936740045,0.7891378070981433
2039-03-01,,,10513271.773042452,0.8092793965232729,12106332.936943304,0.7936833138630534,14921138.5593129,0.7711258297660772
2039-04-01,,,9105022.745751131,0.8356195815712605,10493348.30951365,0.8194224097940356,12948944.53593645,0.7959988472987435
2039-05-01,,,7406247.2680416545,0.8519014001345192,8542590.589052303,0.8352933480292848,10554576.36979691,0.811278984151933
2039-06-01,,,5014483.636429116,0.8712717288535691,5788631.926487482,0.8541886085837248,7160742.902212455,0.8294908116256592
2039-07-01,,,6372769.730092076,0.8443308249881737,7362685.928253052,0.8276815233880449,9119044.868103761,0.8036143177995786
2039-08-01,,,5563910.4502061885,0.865665519792754,6433488.249454332,0.8484987315820238,7977935.511400423,0.8236869855693842
2039-09-01,,,6374823.746266597,0.8515887238271282,7377222.701053799,0.8346058844484361,9159417.077126583,0.8100634742463234
2039-10-01,,,10734240.035128232,0.8036076441818185,12432382.019537808,0.787491839143649,15454687.207699744,0.7642056969647104
2039-11-01,,,11070706.919076556,0.8208605296646776,12832661.224906215,0.804306981512195,15971787.899198689,0.7803917126074416
2039-12-01,,,12577637.816829072,0.737476854953823,14591461.450480087,0.7225224106111083,18183041.45826933,0.7009204542048321
2040-01-01,,,14050687.578224756,0.7979651952262982,16313818.12675223,0.7816950086001482,20354211.59686683,0.7581957601877278
2040-02-01,,,14679221.402048063,0.8273774874404543,17057657.56601565,0.8104151511176811,21308309.30484225,0.7859196831111165
