date,price_eur_mwh_forecast,log_price_shifted_forecast,mu_log_shifted
2044-07-01,95.90395512592022,5.690034925744412,10.274463292699886
2044-08-01,105.10634327224909,5.720660382303775,10.275292486937651
2044-09-01,106.07914767572493,5.72384372104263,10.276121681175415
2044-10-01,94.31996913627626,5.6846675059319995,10.276950875413178
2044-11-01,105.10677686296742,5.720661803416183,10.277780069650943
2044-12-01,106.60861044565729,5.725572049688703,10.278609263888706
2045-01-01,96.76822924835352,5.692951461252097,10.27943845812647
2045-02-01,90.93991355229906,5.67311676321287,10.280267652364234
2045-03-01,91.34926788766711,5.674522780758286,10.281096846601999
2045-04-01,83.24995452135676,5.646329739348021,10.281926040839762
2045-05-01,81.38965578572021,5.6397403841813185,10.282755235077527
2045-06-01,89.70669546168648,5.668869016215815,10.28358442931529
2045-07-01,98.86299467744556,5.69998525659847,10.284413623553055
2045-08-01,108.15740670521978,5.730610713157748,10.285242817790818
2045-09-01,109.13993915270811,5.7337940518965285,10.286072012028583
2045-10-01,97.26316882783567,5.694617836785829,10.286901206266347
2045-11-01,108.15784463178181,5.7306121342699505,10.287730400504111
2045-12-01,109.67469655028236,5.735522380542415,10.288559594741875
